user_id;gender;age;zipcode;occupation
2236;2;1;96782;K-12 student
2237;1;35;14905;doctor/health care
2238;1;25;32607;college/grad student
2239;2;18;60148;K-12 student
2240;2;45;64117;progra22er
2241;2;45;60647;custo2er service
2242;2;18;60115;college/grad student
2243;2;45;86701;artist
2244;2;1;60565;K-12 student
2245;2;1;60007;K-12 student
2246;2;25;60622;other or not speci1ied
2247;2;45;60613;artist
2248;1;35;46755;progra22er
2249;2;25;60466;custo2er service
2250;2;18;60010;une2ployed
2251;2;35;60626;sales/2arketing
2252;1;18;1562;acade2ic/educator
2253;1;50;46815;other or not speci1ied
2254;2;35;33317;custo2er service
2255;1;35;44303;doctor/health care
2256;1;45;59840;scientist
2257;1;18;59715;college/grad student
2258;1;18;10033;college/grad student
2259;1;56;70503;sel1-e2ployed
2260;1;25;46835;writer
2261;2;25;33025;custo2er service
2262;2;45;48116;technician/engineer
2263;2;25;70508;doctor/health care
2264;1;45;37877;executive/2anagerial
2265;2;56;60506;retired
2266;1;50;48118;artist
2267;1;56;37774;retired
2268;1;35;46774;acade2ic/educator
2269;1;45;11217;other or not speci1ied
2270;2;18;14620;acade2ic/educator
2271;2;50;13210;sales/2arketing
2272;2;25;71731;other or not speci1ied
2273;2;25;23235;doctor/health care
2274;2;18;31401;artist
2275;2;56;39211;executive/2anagerial
2276;2;56;44143;retired
2277;1;45;13035;ho2e2aker
2278;2;50;1536;technician/engineer
2279;2;50;8816;executive/2anagerial
2280;2;56;74105;doctor/health care
2281;2;45;48104;lawyer
2282;2;50;32117;artist
2283;2;35;44708;trades2an/cra1ts2an
2284;2;25;90024;writer
2285;1;1;13090;K-12 student
2286;2;35;82604;technician/engineer
2287;2;56;6082;other or not speci1ied
2288;2;1;13066;K-12 student
2289;1;50;52002;acade2ic/educator
2290;2;25;61021;other or not speci1ied
2291;2;45;13214;acade2ic/educator
2292;2;50;13039;scientist
2293;1;56;48130;clerical/ad2in
2294;2;56;48108;retired
2295;2;45;72316;lawyer
2296;1;25;22923;doctor/health care
2297;2;56;52003;retired
2298;2;35;77584;technician/engineer
2299;1;18;13090;K-12 student
2300;2;56;49423;retired
2301;1;25;2478;progra22er
2302;2;50;48104;progra22er
2303;2;50;8055;technician/engineer
2304;2;45;94103;progra22er
2305;2;50;48104;writer
2306;1;18;2138;college/grad student
2307;2;25;2140;technician/engineer
2308;1;45;48103;sel1-e2ployed
2309;1;45;8901;other or not speci1ied
2310;2;45;48130;progra22er
2311;1;25;22902;college/grad student
2312;2;45;13131;other or not speci1ied
2313;1;50;48103-4711;doctor/health care
2314;1;25;13210;acade2ic/educator
2315;2;56;48114;executive/2anagerial
2316;2;35;13207;other or not speci1ied
2317;1;45;57108;ho2e2aker
2318;2;56;48114;executive/2anagerial
2319;2;35;48104;executive/2anagerial
2320;1;50;6043;acade2ic/educator
2321;2;25;30115;executive/2anagerial
2322;1;56;48105;retired
2323;2;35;13088;clerical/ad2in
2324;2;35;50321;technician/engineer
2325;1;18;27708;college/grad student
2326;2;18;1040;college/grad student
2327;2;18;48169;K-12 student
2328;2;56;13212;executive/2anagerial
2329;1;56;97367;scientist
2330;2;45;48103;executive/2anagerial
2331;2;56;48104;acade2ic/educator
2332;2;56;1545;sales/2arketing
2333;2;50;13035;doctor/health care
2334;1;56;1562;executive/2anagerial
2335;2;50;48197;technician/engineer
2336;2;35;13146;trades2an/cra1ts2an
2337;2;35;49424;technician/engineer
2338;2;45;13152;technician/engineer
2339;1;56;52003;clerical/ad2in
2340;2;35;48104;artist
2341;2;56;13210;acade2ic/educator
2342;2;35;48107;clerical/ad2in
2343;1;45;1604;acade2ic/educator
2344;2;25;2139;progra22er
2345;2;35;98031;sel1-e2ployed
2346;1;1;48105;K-12 student
2347;2;35;48116;acade2ic/educator
2348;2;50;6082;progra22er
2349;2;25;50309;1ar2er
2350;2;18;44312;college/grad student
2351;1;25;11106;other or not speci1ied
2352;2;50;41076;retired
2353;1;35;61270;ho2e2aker
2354;2;35;94306;lawyer
2355;1;45;13203;ho2e2aker
2356;1;50;13207;sel1-e2ployed
2357;1;35;13316;sales/2arketing
2358;1;56;6074;doctor/health care
2359;2;56;13685;retired
2360;2;50;13210;doctor/health care
2361;2;56;49423;executive/2anagerial
2362;2;25;94110;sales/2arketing
2363;2;50;95823;sales/2arketing
2364;1;56;13078;ho2e2aker
2365;2;50;13203;executive/2anagerial
2366;1;45;1532;sel1-e2ployed
2367;1;25;49424;ho2e2aker
2368;1;56;13057;retired
2369;2;35;6040;sales/2arketing
2370;2;50;13215;acade2ic/educator
2371;1;35;6082;executive/2anagerial
2372;1;45;1602;executive/2anagerial
2373;2;45;94109;executive/2anagerial
2374;2;25;94404;sales/2arketing
2375;1;50;13027;executive/2anagerial
2376;2;25;13210;acade2ic/educator
2377;2;35;6108;other or not speci1ied
2378;2;25;75150;clerical/ad2in
2379;2;18;13045;trades2an/cra1ts2an
2380;2;25;22903;college/grad student
2381;1;35;13066;ho2e2aker
2382;2;50;59715;retired
2383;1;25;95125;sales/2arketing
2384;2;35;62034;technician/engineer
2385;1;45;1545;artist
2386;1;25;6040;other or not speci1ied
2387;2;25;32224;technician/engineer
2388;2;56;6082;custo2er service
2389;2;25;37922;sel1-e2ployed
2390;1;25;33076;doctor/health care
2391;2;50;13126;trades2an/cra1ts2an
2392;1;56;6040;clerical/ad2in
2393;2;56;13123;retired
2394;2;35;37923;doctor/health care
2395;2;35;8021;executive/2anagerial
2396;1;18;22102;other or not speci1ied
2397;1;35;43201;lawyer
2398;2;25;98122;other or not speci1ied
2399;2;35;11355;technician/engineer
2400;1;25;95687;sel1-e2ployed
2401;2;25;22901;college/grad student
2402;2;45;32024;technician/engineer
2403;2;18;37743;college/grad student
2404;2;18;64055;executive/2anagerial
2405;2;50;78065;1ar2er
2406;1;56;1520;progra22er
2407;2;35;11358;sel1-e2ployed
2408;1;45;1609;acade2ic/educator
2409;1;35;6074;ho2e2aker
2410;2;56;6071;executive/2anagerial
2411;1;35;1536;sales/2arketing
2412;2;56;1501;retired
2413;1;56;6118;executive/2anagerial
2414;2;25;49503;acade2ic/educator
2415;2;25;22407;executive/2anagerial
2416;2;45;1531;executive/2anagerial
2417;2;45;53045;acade2ic/educator
2418;1;1;6074;K-12 student
2419;2;25;6096;other or not speci1ied
2420;2;50;37938;executive/2anagerial
2421;2;35;44306;executive/2anagerial
2422;1;50;2865;ho2e2aker
2423;1;45;1520;ho2e2aker
2424;2;25;95035;technician/engineer
2425;1;35;45243;sales/2arketing
2426;2;56;1606;other or not speci1ied
2427;1;25;94010;sales/2arketing
2428;2;45;45255;technician/engineer
2429;2;25;22903;artist
2430;2;25;22902;college/grad student
2431;1;25;22903;college/grad student
2432;2;25;22903;college/grad student
2433;2;25;22903;college/grad student
2434;2;25;22901;college/grad student
2435;2;25;22903;college/grad student
2436;2;25;22902;executive/2anagerial
2437;2;25;22923;college/grad student
2438;2;35;22903;acade2ic/educator
2439;2;45;48105;technician/engineer
2440;2;50;1430;technician/engineer
2441;1;45;42406;doctor/health care
2442;2;35;36830;technician/engineer
2443;1;35;49464;other or not speci1ied
2444;1;45;42420;college/grad student
2445;2;25;48104;other or not speci1ied
2446;2;18;10038;executive/2anagerial
2447;2;25;3051;sales/2arketing
2448;2;35;37932;doctor/health care
2449;2;56;37922;retired
2450;2;45;1612;sel1-e2ployed
2451;2;45;37853;progra22er
2452;2;45;1545;executive/2anagerial
2453;2;25;55429;executive/2anagerial
2454;2;18;97005;other or not speci1ied
2455;2;35;48197;executive/2anagerial
2456;2;25;48103;custo2er service
2457;2;25;60656;other or not speci1ied
2458;2;25;85040;executive/2anagerial
2459;2;50;44313;executive/2anagerial
2460;1;50;36067;acade2ic/educator
2461;2;18;98117;college/grad student
2462;2;35;44303;acade2ic/educator
2463;2;25;33916;executive/2anagerial
2464;1;18;44106;college/grad student
2465;2;50;44333;doctor/health care
2466;2;25;94303;scientist
2467;2;1;44224;K-12 student
2468;2;50;44240;acade2ic/educator
2469;2;25;90048;college/grad student
2470;2;35;52001;trades2an/cra1ts2an
2471;2;50;98683;retired
2472;2;25;37922;trades2an/cra1ts2an
2473;2;25;98105;progra22er
2474;2;25;83815;progra22er
2475;1;25;98115;trades2an/cra1ts2an
2476;2;50;78703;progra22er
2477;2;45;42420;other or not speci1ied
2478;2;50;37922;acade2ic/educator
2479;1;25;23454;acade2ic/educator
2480;1;18;94410;writer
2481;2;35;3054;sales/2arketing
2482;1;50;37772;clerical/ad2in
2483;2;56;90503;retired
2484;2;45;31901;custo2er service
2485;2;35;95746;sales/2arketing
2486;2;18;98105;progra22er
2487;2;45;55438;executive/2anagerial
2488;1;45;31804;artist
2489;1;35;37843;ho2e2aker
2490;2;25;94703;progra22er
2491;2;35;22904;executive/2anagerial
2492;1;45;37924;artist
2493;2;45;90631;artist
2494;2;18;52003;college/grad student
2495;1;18;56401;college/grad student
2496;2;50;37932;acade2ic/educator
2497;1;50;37922;sales/2arketing
2498;2;56;70817;trades2an/cra1ts2an
2499;2;50;36109;other or not speci1ied
2500;2;56;29672;acade2ic/educator
2501;2;25;37923;scientist
2502;2;56;49423;retired
2503;2;35;19360;technician/engineer
2504;2;25;98115;executive/2anagerial
2505;2;25;55405;executive/2anagerial
2506;1;25;98225;sales/2arketing
2507;2;25;94107;college/grad student
2508;1;35;77429;clerical/ad2in
2509;2;25;36109;custo2er service
2510;2;25;37930;executive/2anagerial
2511;2;25;15209;executive/2anagerial
2512;1;45;36109;sales/2arketing
2513;2;56;37922;acade2ic/educator
2514;2;56;37922;sales/2arketing
2515;2;45;37914;progra22er
2516;1;45;37909;doctor/health care
2517;1;35;53806;ho2e2aker
2518;2;25;11793;executive/2anagerial
2519;1;45;14850;artist
2520;1;56;95448;artist
2521;2;35;49424;technician/engineer
2522;2;18;60614;lawyer
2523;2;25;49423;technician/engineer
2524;1;56;38558;ho2e2aker
2525;1;35;37922;acade2ic/educator
2526;2;56;37923;retired
2527;2;35;36109;scientist
2528;2;56;37922;other or not speci1ied
2529;1;35;95903;ho2e2aker
2530;2;18;42420;other or not speci1ied
2531;1;45;52003;executive/2anagerial
2532;1;56;37917;retired
2533;1;25;49423;clerical/ad2in
2534;1;50;37922;doctor/health care
2535;1;56;3431;artist
2536;2;56;37830;retired
2537;2;35;37620;lawyer
2538;2;56;37923;retired
2539;2;35;32444;executive/2anagerial
2540;1;45;42420;doctor/health care
2541;1;35;49424;custo2er service
2542;1;45;37922;retired
2543;1;35;42420;other or not speci1ied
2544;2;45;52001;acade2ic/educator
2545;2;56;37830;retired
2546;1;56;37931;retired
2547;1;35;37920;other or not speci1ied
2548;1;35;37919;doctor/health care
2549;2;56;37938;retired
2550;2;50;37931;executive/2anagerial
2551;2;25;98133;progra22er
2552;1;25;29369;ho2e2aker
2553;2;25;29369;executive/2anagerial
2554;2;25;97405;acade2ic/educator
2555;2;56;10522;executive/2anagerial
2556;2;25;2430;college/grad student
2557;1;18;2452;une2ployed
2558;2;56;53061;technician/engineer
2559;2;18;53207;K-12 student
2560;1;45;84318;doctor/health care
2561;2;25;6460;scientist
2562;2;18;98021;other or not speci1ied
2563;2;45;53132;retired
2564;1;35;43230;writer
2565;2;35;34786;custo2er service
2566;2;35;94022;technician/engineer
2567;2;25;6451;other or not speci1ied
2568;2;25;31311;technician/engineer
2569;2;45;45248;other or not speci1ied
2570;1;56;95005;sales/2arketing
2571;2;35;20151;technician/engineer
2572;2;35;75005;sales/2arketing
2573;2;45;94536;sel1-e2ployed
2574;2;50;6511;doctor/health care
2575;2;35;76248;executive/2anagerial
2576;2;18;97030;technician/engineer
2577;2;25;77099;executive/2anagerial
2578;2;50;94107;executive/2anagerial
2579;2;35;91411;scientist
2580;1;45;12538;acade2ic/educator
2581;2;25;60611;lawyer
2582;1;25;97201;acade2ic/educator
2583;2;35;19610;executive/2anagerial
2584;1;56;94563;acade2ic/educator
2585;2;45;64081-8102;scientist
2586;2;25;46802;writer
2587;2;35;55124;executive/2anagerial
2588;1;56;78737;retired
2589;2;25;19004;other or not speci1ied
2590;2;18;94044;college/grad student
2591;2;18;50310;acade2ic/educator
2592;2;50;80004-4448;executive/2anagerial
2593;2;56;95816;sel1-e2ployed
2594;2;35;31047;executive/2anagerial
2595;2;18;15213;college/grad student
2596;2;50;48152;executive/2anagerial
2597;1;50;95616;other or not speci1ied
2598;2;25;20866;technician/engineer
2599;2;25;53154;progra22er
2600;2;25;19312;sales/2arketing
2601;2;35;27613;sel1-e2ployed
2602;2;45;92104;progra22er
2603;2;25;19126;technician/engineer
2604;2;25;45459;other or not speci1ied
2605;2;35;75013;executive/2anagerial
2606;2;50;34285;executive/2anagerial
2607;1;56;48178;other or not speci1ied
2608;1;25;10025;acade2ic/educator
2609;1;50;55391;progra22er
2610;2;45;48322;executive/2anagerial
2611;2;25;7719;clerical/ad2in
2612;1;45;94560;clerical/ad2in
2613;2;35;92120;acade2ic/educator
2614;2;25;15205;executive/2anagerial
2615;2;25;21029;executive/2anagerial
2616;2;35;2657;executive/2anagerial
2617;1;45;60081;scientist
2618;1;18;53538;college/grad student
2619;2;35;95677;progra22er
2620;2;18;47306;college/grad student
2621;2;18;46304;other or not speci1ied
2622;1;35;27516;doctor/health care
2623;2;56;30345;acade2ic/educator
2624;1;35;44313;other or not speci1ied
2625;2;35;61910;executive/2anagerial
2626;2;56;4056;acade2ic/educator
2627;2;25;6877;acade2ic/educator
2628;1;25;11217;artist
2629;2;25;15237;lawyer
2630;1;18;78704;custo2er service
2631;1;50;14850;acade2ic/educator
2632;2;56;43528;other or not speci1ied
2633;1;35;7728;ho2e2aker
2634;2;56;15701;acade2ic/educator
2635;2;35;6403;other or not speci1ied
2636;2;18;78750;progra22er
2637;1;35;44303;writer
2638;2;25;6405;sales/2arketing
2639;1;25;80236;doctor/health care
2640;2;35;78230;progra22er
2641;2;25;19428;doctor/health care
2642;2;25;33073;other or not speci1ied
2643;2;45;99005;technician/engineer
2644;2;18;45215;scientist
2645;2;25;60657;executive/2anagerial
2646;2;45;18049;technician/engineer
2647;1;35;15116;lawyer
2648;2;25;27707;technician/engineer
2649;2;25;80126;sel1-e2ployed
2650;2;45;75080;executive/2anagerial
2651;2;56;11779;sales/2arketing
2652;2;35;84010;writer
2653;2;25;94109;executive/2anagerial
2654;1;35;48336;ho2e2aker
2655;2;35;66224;executive/2anagerial
2656;2;56;32837;retired
2657;1;1;47403;K-12 student
2658;2;25;60115;executive/2anagerial
2659;2;35;1060;sales/2arketing
2660;2;56;28704;technician/engineer
2661;2;56;19312;retired
2662;2;25;2021;technician/engineer
2663;1;25;2215;college/grad student
2664;2;35;52402;executive/2anagerial
2665;2;35;98443;lawyer
2666;2;45;63128;sel1-e2ployed
2667;1;35;8043;doctor/health care
2668;1;25;94110;college/grad student
2669;2;45;24541;other or not speci1ied
2670;2;35;94598;doctor/health care
2671;1;35;54220;progra22er
2672;2;35;4096;executive/2anagerial
2673;2;35;77040;executive/2anagerial
2674;2;25;94110;college/grad student
2675;2;35;98664;trades2an/cra1ts2an
2676;2;56;78731;writer
2677;1;35;66204;executive/2anagerial
2678;2;25;49707;doctor/health care
2679;1;18;2143;college/grad student
2680;2;25;1864;progra22er
2681;1;25;48823;college/grad student
2682;2;18;43210;college/grad student
2683;2;35;60188;executive/2anagerial
2684;1;18;19143;other or not speci1ied
2685;2;45;2116;executive/2anagerial
2686;2;25;85283;other or not speci1ied
2687;2;1;8805;K-12 student
2688;2;25;54915;technician/engineer
2689;2;25;27511;progra22er
2690;2;25;24210;executive/2anagerial
2691;2;18;6459;college/grad student
2692;1;18;14620;college/grad student
2693;2;56;72949;retired
2694;2;18;90024;college/grad student
2695;2;35;46033;lawyer
2696;2;25;24210;executive/2anagerial
2697;1;50;87031;technician/engineer
2698;1;25;10028;artist
2699;1;56;74128;retired
2700;2;25;30117;executive/2anagerial
2701;2;45;60115;acade2ic/educator
2702;2;45;65201;doctor/health care
2703;2;35;52803;lawyer
2704;2;56;72764;retired
2705;2;25;27713;acade2ic/educator
2706;1;25;27713;acade2ic/educator
2707;2;56;24060;retired
2708;2;25;44115;executive/2anagerial
2709;1;25;60660;other or not speci1ied
2710;2;35;94303;technician/engineer
2711;1;25;1075;college/grad student
2712;1;18;33953;une2ployed
2713;2;25;96811;executive/2anagerial
2714;2;18;96815;college/grad student
2715;1;50;96822;college/grad student
2716;1;50;96825;college/grad student
2717;2;25;96826;college/grad student
2718;1;25;96817;college/grad student
2719;2;25;98100;progra22er
2720;2;35;20795;other or not speci1ied
2721;2;45;19382;sales/2arketing
2722;2;35;22043;executive/2anagerial
2723;1;25;28147;ho2e2aker
2724;1;45;27514;artist
2725;2;35;30071;executive/2anagerial
2726;2;45;2155;lawyer
2727;2;25;60603;lawyer
2728;2;35;27614;progra22er
2729;2;50;17402;executive/2anagerial
2730;2;35;48640;lawyer
2731;2;35;11050;executive/2anagerial
2732;2;45;92805;technician/engineer
2733;2;45;94002;technician/engineer
2734;1;18;2912;college/grad student
2735;2;25;22903;executive/2anagerial
2736;2;45;80303;progra22er
2737;2;25;50311;clerical/ad2in
2738;1;50;22181;artist
2739;1;35;92316;executive/2anagerial
2740;2;45;22181;technician/engineer
2741;2;25;60614;sales/2arketing
2742;2;25;36092;technician/engineer
2743;2;25;72601;sales/2arketing
2744;2;18;53818;technician/engineer
2745;1;35;30345;acade2ic/educator
2746;2;50;50265-2850;sales/2arketing
2747;1;18;90025;college/grad student
2748;2;25;85719;college/grad student
2749;2;25;10025;progra22er
2750;1;25;91360;scientist
2751;1;25;28120;sel1-e2ployed
2752;2;25;77006;scientist
2753;1;50;27516;writer
2754;2;50;60148;progra22er
2755;2;35;29631;executive/2anagerial
2756;2;18;97331;college/grad student
2757;2;25;10023;artist
2758;2;56;12436;1ar2er
2759;2;25;36102;executive/2anagerial
2760;2;56;1886;other or not speci1ied
2761;2;35;80917;doctor/health care
2762;2;50;63131;sel1-e2ployed
2763;1;18;48104;college/grad student
